,item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
5091,NCE07,8.180000305175781,Low Fat,0.013066448,Household,140.9154052734375,OUT027,1985,Medium,Tier 3,Supermarket Type3,2127.231
5092,FDI16,14.0,reg,0.135118202,Frozen Foods,52.56399917602539,OUT027,1985,Medium,Tier 3,Supermarket Type3,2290.352
5093,FDQ23,6.550000190734863,Low Fat,0.042941559,Breads,102.93319702148438,OUT019,1985,Small,Tier 1,Grocery Store,102.5332
5094,FDW09,13.649999618530273,Regular,0.025795293,Snack Foods,80.2302017211914,OUT027,1985,Medium,Tier 3,Supermarket Type3,2139.2154
5095,FDF12,8.234999656677246,Low Fat,0.082028694,Baking Goods,148.60760498046875,OUT027,1985,Medium,Tier 3,Supermarket Type3,3990.8052
5096,NCJ31,19.200000762939453,LF,0.181769264,Others,240.61959838867188,OUT027,1985,Medium,Tier 3,Supermarket Type3,4579.3724
5097,NCL53,7.5,Low Fat,0.0,Health and Hygiene,175.40280151367188,OUT027,1985,Medium,Tier 3,Supermarket Type3,6729.9064
5098,FDF57,14.5,Regular,0.058542509,Fruits and Vegetables,168.64480590820312,OUT027,1985,Medium,Tier 3,Supermarket Type3,3408.896
5099,FDH19,19.350000381469727,Low Fat,0.057933643,Meat,175.17379760742188,OUT019,1985,Small,Tier 1,Grocery Store,347.5476
5100,FDW59,13.149999618530273,Low Fat,0.03627089,Breads,85.95659637451172,OUT019,1985,Small,Tier 1,Grocery Store,169.1132
5101,FDH17,16.200000762939453,Regular,0.029157849,Frozen Foods,97.07260131835938,OUT019,1985,Small,Tier 1,Grocery Store,293.6178
5102,FDH50,15.0,Regular,0.160653682,Canned,185.22659301757812,OUT027,1985,Medium,Tier 3,Supermarket Type3,5901.6512
5103,NCV41,14.350000381469727,LF,0.016956266,Health and Hygiene,109.32279968261719,OUT027,1985,Medium,Tier 3,Supermarket Type3,2431.5016
5104,FDY60,10.5,Regular,0.02624324,Baking Goods,143.81280517578125,OUT027,1985,Medium,Tier 3,Supermarket Type3,4458.1968
5105,FDP51,13.850000381469727,Regular,0.149305497,Meat,119.61239624023438,OUT019,1985,Small,Tier 1,Grocery Store,592.562
5106,FDE09,8.774999618530273,Low Fat,0.021498768,Fruits and Vegetables,111.52279663085938,OUT027,1985,Medium,Tier 3,Supermarket Type3,1768.3648
5107,FDU25,12.350000381469727,Low Fat,0.026552056,Canned,56.22460174560547,OUT027,1985,Medium,Tier 3,Supermarket Type3,1737.738
5108,DRD25,6.135000228881836,Low Fat,0.138269873,Soft Drinks,111.68599700927734,OUT019,1985,Small,Tier 1,Grocery Store,452.744
5109,FDR31,6.460000038146973,Regular,0.086077865,Fruits and Vegetables,143.81019592285156,OUT019,1985,Small,Tier 1,Grocery Store,291.6204
5110,FDT07,5.820000171661377,Regular,0.135375727,Fruits and Vegetables,256.13299560546875,OUT019,1985,Small,Tier 1,Grocery Store,256.333
5111,DRL01,19.5,Regular,0.13511877,Soft Drinks,232.9958038330078,OUT019,1985,Small,Tier 1,Grocery Store,934.7832
5112,FDG44,6.130000114440918,Low Fat,0.178923163,Fruits and Vegetables,55.729801177978516,OUT019,1985,Small,Tier 1,Grocery Store,161.7894
5113,FDY08,9.395000457763672,Regular,0.170246782,Fruits and Vegetables,141.58380126953125,OUT027,1985,Medium,Tier 3,Supermarket Type3,3231.1274
5114,FDP38,10.100000381469727,Low Fat,0.031946638,Canned,51.600799560546875,OUT027,1985,Medium,Tier 3,Supermarket Type3,1821.6288
5115,DRK49,14.149999618530273,Low Fat,0.035769657,Soft Drinks,40.91379928588867,OUT027,1985,Medium,Tier 3,Supermarket Type3,1380.8692
5116,FDL40,17.700000762939453,Low Fat,0.0,Frozen Foods,98.24099731445312,OUT019,1985,Small,Tier 1,Grocery Store,289.623
5117,FDH05,14.350000381469727,Regular,0.090473389,Frozen Foods,229.79840087890625,OUT027,1985,Medium,Tier 3,Supermarket Type3,6024.1584
5118,FDW01,14.5,Low Fat,0.112161697,Canned,154.46820068359375,OUT019,1985,Small,Tier 1,Grocery Store,152.4682
5119,NCO55,12.800000190734863,Low Fat,0.090596378,Others,106.69380187988281,OUT027,1985,Medium,Tier 3,Supermarket Type3,2251.0698
5120,FDM15,11.800000190734863,Regular,0.057143515,Meat,151.8365936279297,OUT027,1985,Medium,Tier 3,Supermarket Type3,6196.6006
5121,FDS16,15.149999618530273,Regular,0.0,Frozen Foods,145.2760009765625,OUT027,1985,Medium,Tier 3,Supermarket Type3,5273.136
5122,FDS02,10.194999694824219,Regular,0.0,Dairy,196.47940063476562,OUT027,1985,Medium,Tier 3,Supermarket Type3,5852.382
5123,FDW02,4.804999828338623,Regular,0.066006824,Dairy,126.27040100097656,OUT019,1985,Small,Tier 1,Grocery Store,250.3408
5124,FDS31,13.100000381469727,Regular,0.0,Fruits and Vegetables,178.53179931640625,OUT019,1985,Small,Tier 1,Grocery Store,180.4318
5125,DRA24,19.350000381469727,Regular,0.069909188,Soft Drinks,163.28680419921875,OUT019,1985,Small,Tier 1,Grocery Store,491.3604
5126,FDA28,16.100000381469727,Regular,0.047570401,Frozen Foods,125.73619842529297,OUT027,1985,Medium,Tier 3,Supermarket Type3,3020.0688
5127,FDA50,16.25,Low Fat,0.086752988,Dairy,98.14099884033203,OUT027,1985,Medium,Tier 3,Supermarket Type3,1737.738
5128,FDM27,12.350000381469727,Regular,0.277459381,Meat,156.3946075439453,OUT019,1985,Small,Tier 1,Grocery Store,473.3838
5129,FDL33,7.235000133514404,Low Fat,0.099478451,Snack Foods,194.44520568847656,OUT027,1985,Medium,Tier 3,Supermarket Type3,4697.8848
5130,FDV08,7.349999904632568,Low Fat,0.028456456,Fruits and Vegetables,43.5453987121582,OUT027,1985,Medium,Tier 3,Supermarket Type3,755.0172
5131,FDJ14,10.300000190734863,Regular,0.0,Canned,78.89600372314453,OUT019,1985,Small,Tier 1,Grocery Store,399.48
5132,FDS09,8.895000457763672,Regular,0.080695806,Snack Foods,51.30080032348633,OUT027,1985,Medium,Tier 3,Supermarket Type3,759.012
5133,NCR05,10.100000381469727,Low Fat,0.054366282,Health and Hygiene,199.6083984375,OUT027,1985,Medium,Tier 3,Supermarket Type3,7142.7024
5134,DRC01,5.920000076293945,Regular,0.019107027,Soft Drinks,48.469200134277344,OUT027,1985,Medium,Tier 3,Supermarket Type3,1034.6532
5135,FDX28,6.324999809265137,Low Fat,0.0,Frozen Foods,100.7042007446289,OUT027,1985,Medium,Tier 3,Supermarket Type3,3174.5344
5136,NCX18,14.149999618530273,Low Fat,0.015397129,Household,194.91099548339844,OUT019,1985,Small,Tier 1,Grocery Store,196.411
5137,FDN57,18.25,Low Fat,0.053971566,Snack Foods,141.21539306640625,OUT027,1985,Medium,Tier 3,Supermarket Type3,3119.9388
5138,FDS27,10.194999694824219,Regular,0.0218126,Meat,194.71099853515625,OUT019,1985,Small,Tier 1,Grocery Store,196.411
5139,FDU08,10.300000190734863,LF,0.027183141,Fruits and Vegetables,99.7042007446289,OUT027,1985,Medium,Tier 3,Supermarket Type3,3868.9638
5140,FDT56,16.0,Regular,0.115032648,Fruits and Vegetables,58.024600982666016,OUT027,1985,Medium,Tier 3,Supermarket Type3,2143.2102
5141,DRD15,10.600000381469727,Low Fat,0.099442329,Dairy,233.16419982910156,OUT019,1985,Small,Tier 1,Grocery Store,697.0926
5142,FDA57,18.850000381469727,LF,0.039451625,Snack Foods,39.54800033569336,OUT027,1985,Medium,Tier 3,Supermarket Type3,1358.232
5143,DRK13,11.800000190734863,Low Fat,0.114609875,Soft Drinks,197.00840759277344,OUT027,1985,Medium,Tier 3,Supermarket Type3,3372.9428
5144,FDL57,15.100000381469727,Regular,0.117442838,Snack Foods,257.73040771484375,OUT019,1985,Small,Tier 1,Grocery Store,774.9912
5145,FDH33,12.850000381469727,Low Fat,0.0,Snack Foods,44.142799377441406,OUT027,1985,Medium,Tier 3,Supermarket Type3,1362.2268
5146,FDG56,13.300000190734863,Regular,0.071106549,Fruits and Vegetables,60.5536003112793,OUT027,1985,Medium,Tier 3,Supermarket Type3,2143.876
5147,FDQ22,16.75,Low Fat,0.029595637,Snack Foods,40.982200622558594,OUT027,1985,Medium,Tier 3,Supermarket Type3,864.2084
5148,FDT16,9.895000457763672,Regular,0.048426708,Frozen Foods,258.7278137207031,OUT027,1985,Medium,Tier 3,Supermarket Type3,5466.8838
5149,DRG01,14.800000190734863,Low Fat,0.044660955,Soft Drinks,74.76699829101562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2679.845
5150,FDU57,8.270000457763672,Regular,0.089120516,Snack Foods,149.8708038330078,OUT027,1985,Medium,Tier 3,Supermarket Type3,3611.2992
5151,FDF24,15.5,Regular,0.02524761,Baking Goods,81.99340057373047,OUT027,1985,Medium,Tier 3,Supermarket Type3,3439.5228
5152,DRJ39,20.25,Low Fat,0.036150153,Dairy,219.54820251464844,OUT027,1985,Medium,Tier 3,Supermarket Type3,5695.2532
5153,NCR53,12.149999618530273,Low Fat,0.253947823,Health and Hygiene,223.84039306640625,OUT019,1985,Small,Tier 1,Grocery Store,675.1212
5154,FDV01,19.200000762939453,Regular,0.148737487,Canned,155.1313934326172,OUT019,1985,Small,Tier 1,Grocery Store,155.1314
5155,FDB04,11.350000381469727,Regular,0.1107011,Dairy,88.68560028076172,OUT019,1985,Small,Tier 1,Grocery Store,351.5424
5156,FDK24,9.194999694824219,Low Fat,0.177354373,Baking Goods,46.674400329589844,OUT019,1985,Small,Tier 1,Grocery Store,135.8232
5157,NCN53,5.175000190734863,Low Fat,0.053148497,Health and Hygiene,36.38740158081055,OUT019,1985,Small,Tier 1,Grocery Store,105.8622
5158,FDF16,7.300000190734863,Low Fat,0.150806666,Frozen Foods,149.00759887695312,OUT019,1985,Small,Tier 1,Grocery Store,295.6152
5159,FDW38,5.324999809265137,Regular,0.138008431,Dairy,54.82979965209961,OUT027,1985,Medium,Tier 3,Supermarket Type3,1348.245
5160,NCL41,12.350000381469727,Low Fat,0.073077197,Health and Hygiene,34.32160186767578,OUT019,1985,Small,Tier 1,Grocery Store,34.6216
5161,NCM30,19.100000381469727,Low Fat,0.066969525,Household,39.279598236083984,OUT027,1985,Medium,Tier 3,Supermarket Type3,701.7532
5162,DRK23,8.395000457763672,Low Fat,0.071628097,Hard Drinks,251.9040069580078,OUT027,1985,Medium,Tier 3,Supermarket Type3,4301.068
5163,FDB32,20.600000381469727,Low Fat,0.041063069,Fruits and Vegetables,93.57779693603516,OUT019,1985,Small,Tier 1,Grocery Store,187.7556
5164,DRD24,13.850000381469727,Low Fat,0.030645958,Soft Drinks,141.71539306640625,OUT027,1985,Medium,Tier 3,Supermarket Type3,2694.4926
5165,FDY02,8.944999694824219,Regular,0.087221497,Dairy,263.9909973144531,OUT027,1985,Medium,Tier 3,Supermarket Type3,9467.676
5166,FDK20,12.600000381469727,Regular,0.0,Fruits and Vegetables,120.5072021484375,OUT027,1985,Medium,Tier 3,Supermarket Type3,2695.1584
5167,FDV03,17.600000381469727,LF,0.057809959,Meat,156.2313995361328,OUT027,1985,Medium,Tier 3,Supermarket Type3,2947.4966
5168,FDH08,7.510000228881836,Low Fat,0.030516069,Fruits and Vegetables,227.80099487304688,OUT019,1985,Small,Tier 1,Grocery Store,459.402
5169,FDD41,6.764999866485596,Regular,0.086837543,Frozen Foods,106.23059844970703,OUT027,1985,Medium,Tier 3,Supermarket Type3,2090.612
5170,FDJ28,12.300000190734863,Low Fat,0.0,Frozen Foods,190.91619873046875,OUT027,1985,Medium,Tier 3,Supermarket Type3,5772.486
5171,FDO32,6.360000133514404,Low Fat,0.119959873,Fruits and Vegetables,45.50600051879883,OUT027,1985,Medium,Tier 3,Supermarket Type3,885.514
5172,FDH10,21.0,Low Fat,0.049066248,Snack Foods,192.4477996826172,OUT027,1985,Medium,Tier 3,Supermarket Type3,8912.3988
5173,FDZ32,7.784999847412109,Regular,0.066765523,Fruits and Vegetables,107.19640350341797,OUT019,1985,Small,Tier 1,Grocery Store,420.7856
5174,NCP50,17.350000381469727,Low Fat,0.020460284,Others,81.76180267333984,OUT027,1985,Medium,Tier 3,Supermarket Type3,2175.1686
5175,FDX35,5.034999847412109,Regular,0.139913045,Breads,227.90359497070312,OUT019,1985,Small,Tier 1,Grocery Store,455.4072
5176,NCP42,8.510000228881836,Low Fat,0.028207784,Household,195.5478057861328,OUT019,1985,Small,Tier 1,Grocery Store,387.4956
5177,FDW31,11.350000381469727,Regular,0.042949109,Fruits and Vegetables,199.57420349121094,OUT027,1985,Medium,Tier 3,Supermarket Type3,3981.484
5178,FDU35,6.440000057220459,Low Fat,0.078831762,Breads,98.97000122070312,OUT027,1985,Medium,Tier 3,Supermarket Type3,3395.58
5179,FDP39,12.649999618530273,Low Fat,0.121554149,Meat,53.732398986816406,OUT019,1985,Small,Tier 1,Grocery Store,311.5944
5180,NCG07,12.300000190734863,Low Fat,0.091924311,Household,189.7530059814453,OUT019,1985,Small,Tier 1,Grocery Store,189.753
5181,FDP58,11.100000381469727,Low Fat,0.236616754,Snack Foods,217.648193359375,OUT019,1985,Small,Tier 1,Grocery Store,219.0482
5182,FDX56,17.100000381469727,Regular,0.073700837,Fruits and Vegetables,207.16380310058594,OUT027,1985,Medium,Tier 3,Supermarket Type3,7247.233
5183,FDW48,18.0,Low Fat,0.008499464,Baking Goods,81.36180114746094,OUT027,1985,Medium,Tier 3,Supermarket Type3,1530.6742
5184,FDW15,15.350000381469727,Regular,0.054846706,Meat,147.37339782714844,OUT027,1985,Medium,Tier 3,Supermarket Type3,3266.4148
5185,NCR50,20.200000762939453,LF,0.011762847,Household,153.53399658203125,OUT027,1985,Medium,Tier 3,Supermarket Type3,7503.566
5186,NCB07,19.200000762939453,Low Fat,0.077132215,Household,197.41099548339844,OUT027,1985,Medium,Tier 3,Supermarket Type3,5892.33
5187,FDD59,10.5,Regular,0.065860323,Starchy Foods,81.89600372314453,OUT027,1985,Medium,Tier 3,Supermarket Type3,1677.816
5188,FDH48,13.5,Low Fat,0.105893301,Baking Goods,86.25399780273438,OUT019,1985,Small,Tier 1,Grocery Store,519.324
5189,FDJ07,7.260000228881836,Low Fat,0.014353676,Meat,115.51499938964844,OUT027,1985,Medium,Tier 3,Supermarket Type3,1631.21
5190,FDX47,6.550000190734863,Regular,0.060587738,Breads,156.82879638671875,OUT019,1985,Small,Tier 1,Grocery Store,471.3864
5191,FDF34,9.300000190734863,Regular,0.013951504,Snack Foods,199.9084014892578,OUT027,1985,Medium,Tier 3,Supermarket Type3,5753.8436
5192,FDK03,12.600000381469727,Regular,0.073562475,Dairy,254.9355926513672,OUT027,1985,Medium,Tier 3,Supermarket Type3,8138.7392
5193,NCL07,13.850000381469727,Low Fat,0.0311868,Others,39.54800033569336,OUT027,1985,Medium,Tier 3,Supermarket Type3,759.012
5194,FDZ44,8.1850004196167,Low Fat,0.06780958,Fruits and Vegetables,118.18080139160156,OUT019,1985,Small,Tier 1,Grocery Store,234.3616
5195,FDA10,20.350000381469727,Low Fat,0.141129263,Snack Foods,121.6072006225586,OUT027,1985,Medium,Tier 3,Supermarket Type3,3430.2016
5196,FDU36,6.150000095367432,Low Fat,0.0,Baking Goods,100.13839721679688,OUT027,1985,Medium,Tier 3,Supermarket Type3,2956.152
5197,FDU32,8.78499984741211,Low Fat,0.025841875,Fruits and Vegetables,120.74140167236328,OUT027,1985,Medium,Tier 3,Supermarket Type3,4386.2904
5198,NCB06,17.600000381469727,Low Fat,0.081933378,Health and Hygiene,161.49200439453125,OUT027,1985,Medium,Tier 3,Supermarket Type3,6391.68
5199,FDP45,15.699999809265137,Regular,0.030476541,Snack Foods,252.27239990234375,OUT027,1985,Medium,Tier 3,Supermarket Type3,5033.448
5200,FDU27,18.600000381469727,Regular,0.170646494,Meat,46.33760070800781,OUT027,1985,Medium,Tier 3,Supermarket Type3,2109.2544
5201,FDL12,15.850000381469727,Regular,0.212963193,Baking Goods,59.52199935913086,OUT019,1985,Small,Tier 1,Grocery Store,299.61
5202,FDM44,12.5,LF,0.054363971,Fruits and Vegetables,105.0989990234375,OUT019,1985,Small,Tier 1,Grocery Store,103.199
5203,FDZ48,17.75,low fat,0.132995494,Baking Goods,113.55439758300781,OUT019,1985,Small,Tier 1,Grocery Store,223.7088
5204,FDK41,14.300000190734863,LF,0.126924095,Frozen Foods,87.22239685058594,OUT027,1985,Medium,Tier 3,Supermarket Type3,3494.1184
5205,NCK29,5.614999771118164,Low Fat,0.0,Health and Hygiene,125.1729965209961,OUT027,1985,Medium,Tier 3,Supermarket Type3,3572.017
5206,FDD57,18.100000381469727,Low Fat,0.022291121,Fruits and Vegetables,93.6093978881836,OUT027,1985,Medium,Tier 3,Supermarket Type3,3713.1666
5207,FDJ21,16.700000762939453,Regular,0.038341654,Snack Foods,146.210205078125,OUT027,1985,Medium,Tier 3,Supermarket Type3,4228.4958
5208,FDI24,10.300000190734863,Low Fat,0.137870237,Baking Goods,175.03700256347656,OUT019,1985,Small,Tier 1,Grocery Store,352.874
5209,FDG12,6.635000228881836,Regular,0.0,Baking Goods,121.30979919433594,OUT019,1985,Small,Tier 1,Grocery Store,120.5098
5210,FDS31,13.100000381469727,Regular,0.043978369,Fruits and Vegetables,178.43179321289062,OUT027,1985,Medium,Tier 3,Supermarket Type3,2526.0452
5211,NCT30,9.100000381469727,Low Fat,0.140582485,Household,47.17179870605469,OUT019,1985,Small,Tier 1,Grocery Store,141.8154
5212,FDR47,17.850000381469727,Low Fat,0.087045086,Breads,196.77940368652344,OUT027,1985,Medium,Tier 3,Supermarket Type3,6242.5408
5213,NCK42,7.474999904632568,Low Fat,0.013056494,Household,215.91920471191406,OUT027,1985,Medium,Tier 3,Supermarket Type3,7334.4528
5214,FDU26,16.700000762939453,Regular,0.042412572,Dairy,119.07820129394531,OUT027,1985,Medium,Tier 3,Supermarket Type3,1549.3166
5215,FDO45,13.149999618530273,Regular,0.037768989,Snack Foods,88.58560180664062,OUT027,1985,Medium,Tier 3,Supermarket Type3,1845.5976
5216,FDL26,18.0,Low Fat,0.072838381,Canned,155.2971954345703,OUT027,1985,Medium,Tier 3,Supermarket Type3,5141.3076
5217,FDK25,11.600000381469727,Regular,0.156072361,Breakfast,169.34739685058594,OUT027,1985,Medium,Tier 3,Supermarket Type3,3874.2902
5218,FDT40,5.985000133514404,Low Fat,0.167725251,Frozen Foods,128.3677978515625,OUT019,1985,Small,Tier 1,Grocery Store,127.1678
5219,FDE28,9.5,Regular,0.232072674,Frozen Foods,229.466796875,OUT019,1985,Small,Tier 1,Grocery Store,460.7336
5220,FDS12,9.100000381469727,LF,0.304859104,Baking Goods,125.43620300292969,OUT019,1985,Small,Tier 1,Grocery Store,755.0172
5221,FDL44,18.25,Low Fat,0.012215675,Fruits and Vegetables,162.78939819335938,OUT027,1985,Medium,Tier 3,Supermarket Type3,5500.8396
5222,FDT51,11.649999618530273,Regular,0.019117392,Meat,110.65440368652344,OUT019,1985,Small,Tier 1,Grocery Store,223.7088
5223,NCF31,9.130000114440918,Low Fat,0.090778148,Household,153.10240173339844,OUT019,1985,Small,Tier 1,Grocery Store,303.6048
5224,FDT50,6.75,reg,0.107714834,Dairy,97.87519836425781,OUT027,1985,Medium,Tier 3,Supermarket Type3,2109.2544
5225,FDL45,15.600000381469727,Low Fat,0.037505332,Snack Foods,126.27040100097656,OUT027,1985,Medium,Tier 3,Supermarket Type3,4255.7936
5226,FDA02,14.0,Regular,0.052040539,Dairy,143.17860412597656,OUT019,1985,Small,Tier 1,Grocery Store,288.9572
5227,NCB19,6.525000095367432,Low Fat,0.158096128,Household,86.38819885253906,OUT019,1985,Small,Tier 1,Grocery Store,85.8882
5228,FDN27,20.850000381469727,Low Fat,0.039370913,Meat,116.98079681396484,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.9664
5229,NCC19,6.570000171661377,Low Fat,0.096411426,Household,192.98199462890625,OUT027,1985,Medium,Tier 3,Supermarket Type3,4633.968
5230,NCL54,12.600000381469727,Low Fat,0.082353076,Household,176.9053955078125,OUT027,1985,Medium,Tier 3,Supermarket Type3,4202.5296
5231,NCM43,14.5,Low Fat,0.01938106,Others,164.3209991455078,OUT027,1985,Medium,Tier 3,Supermarket Type3,5546.114
5232,DRH23,14.649999618530273,Low Fat,0.298205272,Hard Drinks,55.76139831542969,OUT019,1985,Small,Tier 1,Grocery Store,110.5228
5233,FDQ33,13.350000381469727,Low Fat,0.0,Snack Foods,151.67080688476562,OUT027,1985,Medium,Tier 3,Supermarket Type3,4815.0656
5234,FDY16,18.350000381469727,reg,0.16147714,Frozen Foods,186.22659301757812,OUT019,1985,Small,Tier 1,Grocery Store,1106.5596
5235,DRN47,12.100000381469727,Low Fat,0.016745264,Hard Drinks,180.76600646972656,OUT027,1985,Medium,Tier 3,Supermarket Type3,3056.022
5236,FDD40,20.25,Regular,0.014721719,Dairy,193.61619567871094,OUT027,1985,Medium,Tier 3,Supermarket Type3,5195.2374
5237,NCG07,12.300000190734863,Low Fat,0.052247806,Household,190.85299682617188,OUT027,1985,Medium,Tier 3,Supermarket Type3,4554.072
5238,FDW25,5.175000190734863,Low Fat,0.037217847,Canned,86.82240295410156,OUT027,1985,Medium,Tier 3,Supermarket Type3,1448.7808
5239,NCE19,8.970000267028809,Low Fat,0.162856593,Household,54.59560012817383,OUT019,1985,Small,Tier 1,Grocery Store,218.3824
5240,NCZ06,19.600000381469727,Low Fat,0.09370568,Household,253.8697967529297,OUT027,1985,Medium,Tier 3,Supermarket Type3,3297.7074
5241,FDU33,7.630000114440918,Regular,0.134057426,Snack Foods,45.3401985168457,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804
5242,NCL55,12.149999618530273,Low Fat,0.113212516,Others,254.60400390625,OUT019,1985,Small,Tier 1,Grocery Store,759.012
5243,FDU32,8.78499984741211,Low Fat,0.045465958,Fruits and Vegetables,120.84140014648438,OUT019,1985,Small,Tier 1,Grocery Store,852.8898
5244,FDJ48,11.300000190734863,Low Fat,0.056161529,Baking Goods,246.91180419921875,OUT027,1985,Medium,Tier 3,Supermarket Type3,5681.2714
5245,FDO50,16.25,Low Fat,0.077790204,Canned,93.08039855957031,OUT027,1985,Medium,Tier 3,Supermarket Type3,2940.1728
5246,FDX37,16.200000762939453,Low Fat,0.062724117,Canned,100.56999969482422,OUT027,1985,Medium,Tier 3,Supermarket Type3,5093.37
5247,DRM48,15.199999809265137,Low Fat,0.112349962,Soft Drinks,39.18479919433594,OUT027,1985,Medium,Tier 3,Supermarket Type3,559.272
5248,FDF46,7.070000171661377,Low Fat,0.093217569,Snack Foods,116.78340148925781,OUT027,1985,Medium,Tier 3,Supermarket Type3,4952.8862
5249,FDP52,18.700000762939453,Regular,0.070349402,Frozen Foods,228.6009979248047,OUT027,1985,Medium,Tier 3,Supermarket Type3,7350.432
